id,tweet,cleaned_tweet,subtask_a,subtask_b,subtask_c
51815,@USER @USER @USER The 2015 manifesto promised me my vote back. So where is it? You think Brexit would have gone through if all the Brits in the EU27 had been allowed to vote? The referendum was gerrymandered.,2015 manifesto promised vote back think brexit would gone brits eu27 allowed vote referendum gerrymandered,NOT,,
62023,"@USER   THE METOO MOVEMENT MUST BE AN EXTENSION OF ANTIFA AND IS A  COMPLETE JOKE! IF THIS MOVEMENT WASN'T SELECTIVE, JOE BIDEN WOULD BE IN COURT FOR FONDING GIRLS ON CAMERA""! URL",metoo movement must extension antifa complete joke movement selective joe biden would court fonding girls camera,NOT,,
10253,@USER @USER you are awesome! Thank you. You give humanity hope!,awesome thank give humanity hope,NOT,,
21367,@USER GOOBER,goober,NOT,,
33797,@USER Another uninformed,another uninformed,NOT,,
11160,@USER I forgot he is their foster child!,forgot foster child,NOT,,
32916,"@USER And the brainless #DEMS wants us to believe that he doesn't have the majority. Liberals is just like their leaders"" the corrupts #Obama and #CrookedHillary both are real bad losers #MAGA #TRUMP""",brainless dems wants us believe majority liberals like leaders corrupts obama crookedhillary real bad losers maga trump,OFF,TIN,GRP
47427,@USER No fucking way he said this!,fucking way said,NOT,,
87052,@USER @USER Such supposedly smart people didn't think for one moment that in the audience there are people who voted Trump and are scared shitless hearing the top brass speak that way.,supposedly smart people think one moment audience people voted trump scared shitless hearing top brass speak way,NOT,,
29556,@USER I'm not surprised. It takes a sick woman to make this type of accusations. The kind you can only find on the far left. Liberals are praying that the really weak members of the GOP like Collins and Flake will pull back their support.,surprised takes sick woman make type accusations kind find far left liberals praying really weak members gop like collins flake pull back support,NOT,,
18547,@USER @USER California gun control is direct result of white people scared of Black Panthers using their right to bear arms. NRA had no problem with that gun control!,california gun control direct result white people scared black panthers using right bear arms nra problem gun control,OFF,TIN,GRP
32688,@USER @USER @USER @USER @USER @USER @USER @USER @USER or where 25 Oct 2005 Brazil citizens overwhelming voted “No” on the government implementing strict gun control by a factor of 63.9%  And the Brazilian government still violates that referendum everyday as Brazilians are murdered w/zero effective method of self defense,25 oct 2005 brazil citizens overwhelming voted government implementing strict gun control factor 63 9 brazilian government still violates referendum everyday brazilians murdered w zero effective method self defense,NOT,,
57850,"...If we claim to be without sin, we deceive ourselves and the truth is not in us. If we confess our sins, he is faithful and just and will forgive us our sins and purify us from all unrighteousness. (1 John 1:5-9)""",claim without sin deceive truth us confess sins faithful forgive us sins purify us unrighteousness 1 john 1 5 9,NOT,,
82607,@USER @USER And yet millions of permit holding people carried legally concealed firearms that same day and didn’t hurt themselves or anyone else.   But yet they want to have stronger gun control.   Idiots!  🤨  Our wonderful media has to hype incidents that fits their agenda.,yet millions permit holding people carried legally concealed firearms day hurt anyone else yet want stronger gun control idiots wonderful media hype incidents fits agenda,OFF,TIN,GRP
82339,@USER Yes do hurt your selves gun control freaks.,yes hurt selves gun control freaks,OFF,TIN,GRP
98077,@USER @USER @USER @USER @USER You get more like this guy with every hysterical tweet URL,get like guy every hysterical tweet,NOT,,
62815,@USER He always shows dedication at what he does no wonder he is the best URL,always shows dedication wonder best,NOT,,
34510,@USER @USER @USER Bullshit! Regulations are good because it keeps conservatives from striping our land into the Abyss,bullshit regulations good keeps conservatives striping land abyss,OFF,TIN,GRP
53501,@USER the owner of my culo,owner culo,OFF,TIN,IND
69928,Now she scarred herself for life lol #MAGA URL,scarred life lol maga,OFF,TIN,IND
31853,@USER you fucking -,fucking,OFF,TIN,IND
13872,Confirm the MAN! THE LEFT WING ACTIVIST IS A LIAR WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans,confirm man left wing activist liar story changes hard evidence christineblaseyford innocent proven guilty confirmkavanaugh maga weakrinos republicans,OFF,TIN,GRP
30791,@USER Reagan also signed the first gun control bill as governor of CA,reagan also signed first gun control bill governor ca,NOT,,
80385,@USER Awe Hogwash do we really need you to overstate the obvious?,awe hogwash really need overstate obvious,NOT,,
54292,30+ years as a JUDGE...6 Extensive backgrounds...NOT a peep...link to TRUMP...BOOM... Do conservatives only rape liberals??? URL,30 years judge 6 extensive backgrounds peep link trump boom conservatives rape liberals,NOT,,
28985,I'm Assuming I'm Not Going to Get an Answer': Brainless  #Liberal Stooge Ocasio-Cortez  .@USER on $40T Policy Plan URL #WakeUpAmerica  THIS is NOT America's future VOTE Republican  or surrender America to these #DEM morons @USER #MAGA,assuming going get answer brainless liberal stooge ocasio cortez policy plan wakeupamerica america future vote republican surrender america dem morons maga,OFF,TIN,OTH
52375,"(1) This man seriously needs mental health treatment and should have his firearms confiscated until he is no longer a danger to himself or others.  (2) I'm waiting for gun control advocates to add this to their list of school shootings.""  (3) Who buys .22 caliber handguns? Why? URL",1 man seriously needs mental health treatment firearms confiscated longer danger others 2 waiting gun control advocates add list school shootings 3 buys 22 caliber handguns,NOT,,
74004,@USER @USER Leftists showing yet again how vile they can be,leftists showing yet vile,OFF,TIN,GRP
70838,@USER He is a drunk crazy man.,drunk crazy man,OFF,TIN,IND
64577,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER HONORED TO BE INCLUDED WITH ALL THESE FINE PATRIOTS ! THANK YOU RENA ! #MAGA 🇺🇸😀💕🇺🇸 DEAN !  @USER URL,honored included fine patriots thank rena maga dean,NOT,,
44448,@USER Please shut up Ontario is seeing what conservatives stand for @USER is not helping you loose this province your never going anywhere.. Not they you will any way your completely out of tune with Canadian Mr. Harper oops I mean Mr. Scheer common mistake you so much alike.,please shut ontario seeing conservatives stand helping loose province never going anywhere way completely tune canadian mr harper oops mean mr scheer common mistake much alike,NOT,,
53928,@USER You are not alone. I was sexually assaulted by a fellow law student in 1978. I never reported it because I didn't think I would be believed. However something happened that made me realize I wasn't his only victim. Then I felt I'd made a colossal mistake.,alone sexually assaulted fellow law student 1978 never reported think would believed however something happened made realize victim felt made colossal mistake,NOT,,
45337,@USER But Liberals do.,liberals,NOT,,
85707,@USER Another terrorist attack not reported by msm,another terrorist attack reported msm,NOT,,
63292,@USER dont know who you are so imma just URL,dont know imma,NOT,,
15991,@USER All that money hadn't made u smarter.,money made u smarter,OFF,TIN,IND
25009,@USER Yes!! He is from Gilmer!! It makes me laugh so much!,yes gilmer makes laugh much,NOT,,
90990,@USER U both r my lifeline❤🙏😂 @USER,u r lifeline ❤,NOT,,
65785,@USER Always thought H Ford was a level headed guy! Guess not! Note to Ford: climate change is summer-fall- winter-spring!! Happens every year! Get over it!,always thought h ford level headed guy guess note ford climate change summer fall winter spring happens every year get,NOT,,
38837,@USER Yeah we need some more made up bullshit protestors and antifa lol time for an epic beatdown😉,yeah need made bullshit protestors antifa lol time epic beatdown,OFF,UNT,
94182,@USER @USER Unfortunately you're right. Keep it real.  SHE is the assault weapon!,unfortunately right keep real assault weapon,NOT,,
77653,@USER She is Real Rocky 🔥🔥🔥 Oh My God !!,real rocky oh god,NOT,,
27238,@USER Thank you to everyone for making this possible you are amazing and so are the beautiful bears. I'm a member of Olivers Army and I appreciate everything you do to make lives better.,thank everyone making possible amazing beautiful bears member olivers army appreciate everything make lives better,NOT,,
12892,@USER “Yeah we got everything sorted that needed to be sorted” she is still only taking small sips of her wine unusual for Emily but she guessed JJ wouldn’t profile her,yeah got everything sorted needed sorted still taking small sips wine unusual emily guessed jj profile,NOT,,
16885,@USER By the way why don’t you move to Haiti ? You liberals seem to make shit holes out of large cities. So go somewhere where it’s already a shit hole so you don’t have to do any work !,way move haiti liberals seem make shit holes large cities go somewhere already shit hole work,OFF,TIN,GRP
46581,@USER Yes she is,yes,NOT,,
41517,@USER @USER @USER He tried this before and it went nowhere. He's 100% pro gun control. Done.,tried went nowhere 100 pro gun control done,NOT,,
22717,@USER @USER @USER @USER @USER He could have killed as many with a hunting rifle with the time and vantage he had. He had close to an hour before police entered his room. His actual shooting was over 10 min. Making this about gun control is just going to get more people killed. We need to be smarter.,could killed many hunting rifle time vantage close hour police entered room actual shooting 10 min making gun control going get people killed need smarter,NOT,,
88539,"@USER @USER Aha yes, I see that. The individual sense of needing to belong to a winning team"" because of the constant conditioning of self-devaluation. I see a strong sense of this on the Q side but on the left/hillary/antifa side as well regardless if they think they're winning or not.""",aha yes see individual sense needing belong winning team constant conditioning self devaluation see strong sense q side left hillary antifa side well regardless think winning,NOT,,
